,zeniths,M_PARABOLA,RHO_PARABOLA,ALPHA_TUBE,arr_N_ABS_TUBE,arr_N_ABS_TROUGH,arr_N_ABS_GROUND,arr_N_ABS_SKY,arr_N_REF_TUBE,arr_N_REF_TROUGH,arr_N_SCATTERS,arr_mean_SCATTERS,arr_std_SCATTERS,arr_N_ABSORPTIONS,arr_mean_ABSORPTIONS,arr_std_ABSORPTIONS,arr_E_TOTAL,arr_E_TUBE,arr_flux_TUBE,arr_mean_lambda_TUBE,arr_std_lambda_TUBE,arr_E_TROUGH,arr_flux_TROUGH,arr_E_GROUND,arr_E_SKY,arr_mean_lambda_SKY,arr_std_lambda_SKY,arr_TIME
3208,0.9365309019391835,0.06,0.96,1.0,0.3279,0.0199,0.2645,0.3877,0.0,4961.0,11144.0,1.1144,1.5480801966401878,758.0,0.0758,0.28855274434429984,3.0507041316775566e-18,7.159867906208903e-19,28089.81270715879,1.1711935093463677,0.8357306573519293,4.372931957121983e-20,226.45473817478316,8.365779813590427e-19,1.4544100401264036e-18,0.7195347123526342,0.6014710992906273,2.0283659080214384e-26
3209,0.9365309019391835,0.06,0.96,0.98,0.3328,0.0224,0.2589,0.3859,71.0,5108.0,11103.0,1.1103,1.5697070771423574,776.0,0.0776,0.2925522153050084,3.0676925201220125e-18,7.372331613879615e-19,28763.183917481576,1.1632630594821385,0.852057708085237,4.7827952123379665e-20,246.30812651125802,8.283687945114041e-19,1.454262612099267e-18,0.7268153664490691,0.633741073896232,2.039661224271596e-26
3210,0.9365309019391835,0.06,0.96,0.96,0.3107,0.02,0.2763,0.393,171.0,4955.0,11429.0,1.1429,1.598604123450941,738.0,0.0738,0.2806446795213021,3.059060400549818e-18,6.679953859274077e-19,26135.41100912859,1.1760837188073905,0.7981741677027219,4.349606961333051e-20,224.63154562450558,8.729558006920214e-19,1.4746131443170586e-18,0.7242581043430945,0.6436307438604398,2.0339218617184088e-26
3211,0.9365309019391835,0.06,0.96,0.94,0.3168,0.0228,0.2778,0.3826,209.0,5296.0,11132.0,1.1132,1.5691500830699145,758.0,0.0758,0.2861163159531897,3.0646591579077268e-18,6.9512160170425e-19,27147.0428237551,1.1602188630414019,0.8365928873406667,4.769434104658532e-20,245.86315746592805,8.757337727088607e-19,1.446109442448031e-18,0.724102209378024,0.6557672001148482,2.037644388735744e-26
3212,0.9365309019391835,0.06,0.94,1.0,0.3335,0.0322,0.2636,0.3707,0.0,5086.0,10918.0,1.0918,1.5619272459599924,699.0,0.0699,0.2764446276620624,3.0280737472471722e-18,7.206567449923738e-19,28484.324946154222,1.1793121493887884,0.8107488883075241,7.336767128981993e-20,382.7780883042378,8.331564144111864e-19,1.4008929165537919e-18,0.7138568467322903,0.6124462711600474,2.0133193160601363e-26
3213,0.9365309019391835,0.06,0.94,0.98,0.3253,0.0323,0.2685,0.3739,68.0,5040.0,11179.0,1.1179,1.5773548728296636,763.0,0.0763,0.28580846496887524,3.0622313238830626e-18,7.153641475056218e-19,27959.738134133135,1.1809085561470696,0.8799176350140017,6.915114103453868e-20,356.75505740104614,8.542248560582365e-19,1.4234911792846654e-18,0.7112953513427474,0.6209777142664282,2.0360301595108157e-26
3214,0.9365309019391835,0.06,0.94,0.96,0.3101,0.0336,0.2619,0.3944,127.0,4873.0,11173.0,1.1173,1.548799724967307,720.0,0.072,0.27861041325879693,3.032821622407334e-18,6.678024705816173e-19,26353.911150977812,1.185644435296114,0.8158650205341668,7.503445666256941e-20,390.8612861928659,8.308823697064667e-19,1.4591023254566805e-18,0.7445130009994032,0.6713974528510225,2.016476104688183e-26
3215,0.9365309019391835,0.06,0.94,0.94,0.3084,0.0301,0.2773,0.3842,180.0,4995.0,11283.0,1.1283,1.580850726318551,773.0,0.0773,0.2934847923357073,3.0801313468580514e-18,6.682411475494837e-19,25966.170311494712,1.1695925897931407,0.8053994859723067,6.663066624419649e-20,341.7540749507835,8.928876646741585e-19,1.4523718683902128e-18,0.7096337843270892,0.5778291142219422,2.0479316074350046e-26
3216,0.9365309019391835,0.033,1.0,1.0,0.373,0.0,0.2484,0.3786,0.0,4490.0,10960.0,1.096,1.5509431138678962,744.0,0.0744,0.28438130612388585,3.0350272266571188e-18,8.121677633841313e-19,17615.28886090341,1.178528288375105,0.8429796895050646,0.0,0.0,8.091126637007087e-19,1.4137467995722783e-18,0.7363724194263476,0.6950074139497542,3.668986503234786e-26
3217,0.9365309019391835,0.033,1.0,0.98,0.3662,0.0,0.2496,0.3842,74.0,4589.0,11471.0,1.1471,1.6331957392891654,784.0,0.0784,0.29268072399907047,3.039616282463304e-18,7.952906276156398e-19,17223.194868488456,1.1829147834058955,0.8457147621702649,0.0,0.0,8.057238072505498e-19,1.4386018475971144e-18,0.7069645394803139,0.5623288611333833,3.674534125235538e-26
3218,0.9365309019391835,0.033,1.0,0.96,0.3538,0.0,0.2519,0.3943,150.0,4566.0,11500.0,1.15,1.6251043340074016,740.0,0.074,0.2865871825838032,3.0947101588467466e-18,7.66065902437272e-19,16294.939974653658,1.17904661370151,0.8305265326446787,0.0,0.0,8.315605154466728e-19,1.497083740962802e-18,0.712584078043979,0.5941746567416235,3.741136061154373e-26
3219,0.9365309019391835,0.033,1.0,0.94,0.3558,0.0,0.2548,0.3894,225.0,4769.0,11303.0,1.1303,1.5809401782435408,749.0,0.0749,0.28477728106360767,3.055214115543878e-18,7.683014961295654e-19,16553.759459995064,1.1818296542793616,0.842472100297411,0.0,0.0,8.18521740456972e-19,1.4683908789573406e-18,0.7160182015053375,0.6013101084549084,3.693390048025848e-26
3220,0.9365309019391835,0.033,0.98,1.0,0.3697,0.0093,0.2406,0.3804,0.0,4421.0,11128.0,1.1128,1.594343235641342,741.0,0.0741,0.288820933717027,3.0400039879128887e-18,7.986508879171354e-19,17293.76044277577,1.1864007216515877,0.8164976784806537,2.1374483398506843e-20,61.093210130160244,7.876561895463941e-19,1.4323224270508525e-18,0.7233801161635476,0.6138943518027478,3.6750028149557697e-26
3221,0.9365309019391835,0.033,0.98,0.98,0.3479,0.0098,0.2498,0.3925,69.0,4285.0,11200.0,1.12,1.5551340277237902,758.0,0.0758,0.2861163159531897,3.083389894220717e-18,7.545848155104427e-19,16109.654644516928,1.1872025399619488,0.822713967364394,1.9680977722841054e-20,55.461255545915904,8.15319509413428e-19,1.4938045915740055e-18,0.7078903926895301,0.6075480709009256,3.727451209248878e-26
3222,0.9365309019391835,0.033,0.98,0.96,0.346,0.009,0.2447,0.4003,152.0,4468.0,11207.0,1.1207,1.5625542126808774,740.0,0.074,0.280235353203907,3.07408814567852e-18,7.5597946863066035e-19,16188.264728285345,1.161665347604662,0.7975069204100153,1.923703792818901e-20,54.37425968267139,7.876527754290263e-19,1.511218863690644e-18,0.7177838237485824,0.6061433584638122,3.7162065029220105e-26
