,N_RAYS,zeniths,M_PARABOLA,RHO_PARABOLA,ALPHA_TUBE,arr_N_ABS_TUBE,arr_N_ABS_TROUGH,arr_N_ABS_GROUND,arr_N_ABS_SKY,arr_N_REF_TUBE,arr_N_REF_TROUGH,arr_N_SCATTERS,arr_mean_SCATTERS,arr_std_SCATTERS,arr_N_ABSORPTIONS,arr_mean_ABSORPTIONS,arr_std_ABSORPTIONS,arr_E_TOTAL,arr_E_TUBE,arr_flux_TUBE,arr_mean_lambda_TUBE,arr_std_lambda_TUBE,arr_E_TROUGH,arr_flux_TROUGH,arr_E_GROUND,arr_E_SKY,arr_mean_lambda_SKY,arr_std_lambda_SKY,arr_TIME
11,10000.0,0.1655157365194714,0.06,0.96,0.94,0.4724,0.0324,0.197,0.2982,314.0,7567.0,9120.0,0.912,1.5715288639719698,583.0,0.0583,0.25358931514177685,3.0536397434391763e-18,1.1319416657183437e-18,5452.087772668534,1.0982374818968332,0.7638175077210337,8.047747164268153e-20,51.16558866912124,6.971862608917748e-19,1.1440343451863762e-18,0.7083355187595061,0.6187326678955969,1.6521571084554594e-25
12,10000.0,0.1655157365194714,0.06,0.94,1.0,0.4864,0.049,0.1905,0.2741,0.0,6921.0,8817.0,0.8817,1.5223458423388452,601.0,0.0601,0.25941225775191734,3.050611322510267e-18,1.1615414245007444e-18,5600.211345039865,1.1004837148176356,0.7922273608275191,1.1584028390665834e-19,73.72150390857554,6.735363558069944e-19,1.0996932582958697e-18,0.6569801951756876,0.49423325733587514,1.6505185958654126e-25
13,10000.0,0.1655157365194714,0.06,0.94,0.98,0.4802,0.0449,0.1961,0.2788,79.0,6870.0,9131.0,0.9131,1.5856859178232612,618.0,0.0618,0.26492976197074913,3.0241975528341942e-18,1.1528221732672232e-18,5606.718548306011,1.1082046905389336,0.8443099529071654,1.0672263201636301e-19,68.51218534630658,6.979011206784186e-19,1.0667516268721895e-18,0.6882839735181949,0.5562751041058597,1.6362275527175788e-25
14,10000.0,0.1655157365194714,0.06,0.94,0.96,0.4607,0.0498,0.1917,0.2978,192.0,7013.0,9124.0,0.9124,1.5456924521118849,648.0,0.0648,0.26908771956386646,3.050495534266992e-18,1.0955554557610914e-18,5282.269614676662,1.1169072241195097,0.8293468790107987,1.2018207303324488e-19,76.48754965792183,6.740991296508767e-19,1.1606588758217798e-18,0.6928238320444372,0.6099721436237351,1.6504559491928267e-25
15,10000.0,0.1655157365194714,0.06,0.94,0.94,0.4556,0.0438,0.1938,0.3068,288.0,7060.0,9286.0,0.9286,1.578528180021349,656.0,0.0656,0.27368618966444264,3.058504582790329e-18,1.0841739717420579e-18,5213.704745781734,1.1108600971323013,0.7991702370484689,1.0202797367029296e-19,64.76368870501165,6.844703479184399e-19,1.1878322894595378e-18,0.7077914368368327,0.6182001108224339,1.6547892064076717e-25
16,10000.0,0.1655157365194714,0.033,1.0,1.0,0.5227,0.0,0.1835,0.2938,0.0,7158.0,9121.0,0.9121,1.5318643056175316,658.0,0.0658,0.2721723126564818,3.1001036375947823e-18,1.2776087910217027e-18,3333.8108855229125,1.0700939149032849,0.7341681558773498,0.0,0.0,6.60900173143653e-19,1.1615946734294266e-18,0.6711522114424372,0.5550866701600347,3.0496294092709237e-25
17,10000.0,0.1655157365194714,0.033,1.0,0.98,0.5156,0.0,0.1952,0.2892,111.0,7396.0,9365.0,0.9365,1.604158683705652,594.0,0.0594,0.2597660251818622,3.072517117852009e-18,1.2385675057477908e-18,3260.9538484005843,1.1039438820844243,0.8206460036078986,0.0,0.0,6.95432699155672e-19,1.1385169129485462e-18,0.6886505608898416,0.6463712852022825,3.0224920384789378e-25
18,10000.0,0.1655157365194714,0.033,1.0,0.96,0.5041,0.0,0.2018,0.2941,188.0,7307.0,9328.0,0.9328,1.5655443950668702,563.0,0.0563,0.25087168764204154,3.0715598924389852e-18,1.2085259073033114e-18,3182.85063394984,1.0985075531050406,0.8218846275207252,0.0,0.0,7.13970881511654e-19,1.1490631036240198e-18,0.6728750408389834,0.5024259896317856,3.0215503980978037e-25
19,10000.0,0.1655157365194714,0.033,1.0,0.94,0.5043,0.0,0.1964,0.2993,304.0,7620.0,9116.0,0.9116,1.5545504503586467,644.0,0.0644,0.27651453131544984,3.071930402817745e-18,1.2096938578792107e-18,3185.5423631694143,1.1044986419950524,0.8192599955048303,0.0,0.0,6.852646612689346e-19,1.1769718836695995e-18,0.6848520285174252,0.5763611358829747,3.021914876024865e-25
20,10000.0,0.1655157365194714,0.033,0.98,1.0,0.5137,0.0144,0.1859,0.286,0.0,7019.0,8872.0,0.8872,1.4950918667322743,587.0,0.0587,0.24911948147747326,3.058045154368874e-18,1.2203380722942393e-18,3228.163690745217,1.1158219055660237,0.8531240057559312,3.346398033048214e-20,11.6847074318868,6.75935176428337e-19,1.1283079253158156e-18,0.6717532736242563,0.575093556273341,3.008255699760176e-25
21,10000.0,0.1655157365194714,0.033,0.98,0.98,0.509,0.0136,0.1937,0.2837,110.0,7251.0,9045.0,0.9045,1.549070596187016,618.0,0.0618,0.2568800473681706,3.0486413450818933e-18,1.2129484993489944e-18,3218.5132985620317,1.1064427427450478,0.7911257340016584,3.2848189330237697e-20,11.50506933663073,6.937657091353389e-19,1.1090789472673226e-18,0.6762078232481646,0.5543136205881468,2.999004998263306e-25
22,10000.0,0.1655157365194714,0.033,0.98,0.96,0.4954,0.0138,0.1941,0.2967,201.0,7168.0,9217.0,0.9217,1.5860077717543526,662.0,0.0662,0.2731758087793468,3.057635793418164e-18,1.1802410066015928e-18,3122.5128023668462,1.1138183065954204,0.8507720320489229,3.244545939406147e-20,11.330584507799667,6.927862788515314e-19,1.1521630485709782e-18,0.6882022797472253,0.581467008422373,3.007853003805385e-25
23,10000.0,0.1655157365194714,0.033,0.98,0.94,0.4852,0.0143,0.2008,0.2997,312.0,7480.0,9339.0,0.9339,1.5767623181509616,624.0,0.0624,0.2644111028741651,3.0724176762122298e-18,1.1508881947038222e-18,3030.206056012408,1.1256845311478734,0.872050966340623,3.387558861715831e-20,11.773097357568805,7.072170886917833e-19,1.1804368041994662e-18,0.67800020361014,0.5470292994099235,3.022394215894718e-25
24,10000.0,0.1655157365194714,0.033,0.96,1.0,0.5059,0.0286,0.182,0.2835,0.0,6917.0,8844.0,0.8844,1.4939410383219942,608.0,0.0608,0.26174455299222965,3.0419794026076707e-18,1.208317067551577e-18,3213.2456066733953,1.127666179538709,0.9093916206372171,6.935269028146574e-20,24.343957646110756,6.578588208835986e-19,1.106450823891029e-18,0.688567806132616,0.6262139256477012,2.9924515219711318e-25
25,10000.0,0.1655157365194714,0.033,0.96,0.98,0.4933,0.0277,0.1907,0.2883,103.0,7116.0,9275.0,0.9275,1.6128558151267083,590.0,0.059,0.2579256725594731,3.060965004759444e-18,1.1748767129081005e-18,3104.9400045073753,1.1050574646184932,0.8026013374255034,6.644526562001211e-20,23.178739666992183,6.930821016526303e-19,1.1265609245787006e-18,0.6825140013448232,0.569016318573352,3.011128010709323e-25
26,10000.0,0.1655157365194714,0.033,0.96,0.96,0.4844,0.0285,0.1937,0.2934,216.0,7166.0,8847.0,0.8847,1.508188772447711,605.0,0.0605,0.26200498976444353,3.0459263270118887e-18,1.1482108382109658e-18,3049.450083843458,1.1159868270181406,0.819630280292683,6.711860587528491e-20,23.52922771025124,6.787088882020926e-19,1.1518879947235458e-18,0.6715984927255866,0.5512448041939209,2.9963341846645024e-25
27,10000.0,0.1655157365194714,0.033,0.96,0.94,0.4667,0.0351,0.2032,0.295,291.0,7045.0,9188.0,0.9188,1.5701124435238805,605.0,0.0605,0.26579468520169497,3.0361605419949407e-18,1.1152940873424029e-18,2971.556208080312,1.0887367878611216,0.7608408364986077,8.625301918831677e-20,30.33428162056466,7.049718537586115e-19,1.1296415817056093e-18,0.7009329487089029,0.5638508717026431,2.986727400932779e-25
28,10000.0,0.1655157365194714,0.033,0.94,1.0,0.4786,0.0407,0.1844,0.2963,0.0,6485.0,9168.0,0.9168,1.5255525199248647,575.0,0.0575,0.2545588930346027,3.1143716180350033e-18,1.1485427152485467e-18,2983.293626218724,1.1022094461497156,0.8126663654263057,9.6169360773849e-20,32.97239065655052,6.856024971839865e-19,1.1840570448286213e-18,0.6687183322067186,0.5761580025781521,3.063665086089509e-25
