,zeniths,M_PARABOLA,RHO_PARABOLA,ALPHA_TUBE,arr_N_ABS_TUBE,arr_N_ABS_TROUGH,arr_N_ABS_GROUND,arr_N_ABS_SKY,arr_N_REF_TUBE,arr_N_REF_TROUGH,arr_N_SCATTERS,arr_mean_SCATTERS,arr_std_SCATTERS,arr_N_ABSORPTIONS,arr_mean_ABSORPTIONS,arr_std_ABSORPTIONS,arr_E_TOTAL,arr_E_TUBE,arr_flux_TUBE,arr_mean_lambda_TUBE,arr_std_lambda_TUBE,arr_E_TROUGH,arr_flux_TROUGH,arr_E_GROUND,arr_E_SKY,arr_mean_lambda_SKY,arr_std_lambda_SKY,arr_TIME
3674,1.0444730250979433,0.033,0.96,0.96,0.5024,0.0223,0.2201,0.2552,219.0,6063.0,4919.0,0.4919,0.7151122489182067,349.0,0.0349,0.184622313223115,3.0353115581357886e-18,1.4129239279668815e-18,38800.41406206898,1.004578357624823,0.7908850261429091,6.185344367483665e-20,224.2055313493306,7.056847832811244e-19,8.5484940321294625e-19,0.8168621176033309,0.6747599391815041,2.897827675099238e-26
3675,1.0444730250979433,0.033,0.96,0.94,0.5002,0.0251,0.2225,0.2522,295.0,6145.0,4865.0,0.4865,0.7168466620649715,320.0,0.032,0.1788272851658605,3.04973223908272e-18,1.4262463982115464e-18,38981.0654953835,0.9907185936582829,0.783073162062003,7.029465310742786e-20,253.59827548793254,7.188371685089745e-19,8.343540192547713e-19,0.8328068291586315,0.7110765534753059,2.911595173934665e-26
3676,1.0444730250979433,0.033,0.94,1.0,0.5017,0.0365,0.2238,0.238,0.0,5619.0,5083.0,0.5083,0.726625012224902,312.0,0.0312,0.1761523856389593,3.0667117531305622e-18,1.433750705125737e-18,38969.204712748855,0.9864185722980955,0.7656718761568637,1.0360560497672276e-19,371.70295010916504,7.259439684484396e-19,8.034114745796632e-19,0.7969866196625934,0.6264828676267228,2.927805603992723e-26
3677,1.0444730250979433,0.033,0.94,0.98,0.5047,0.0394,0.222,0.2339,103.0,5866.0,4785.0,0.4785,0.7053988295644352,335.0,0.0335,0.18379643117539382,3.0403313584916625e-18,1.4323032338784049e-18,39267.64982502062,0.9946116517571081,0.7776713527821483,1.1219391208581683e-19,406.0075291588246,7.189907238803346e-19,7.768434886471066e-19,0.8233416460184172,0.6608153148350837,2.9026201045141805e-26
3678,1.0444730250979433,0.033,0.94,0.96,0.4954,0.0353,0.2207,0.2486,202.0,5907.0,4817.0,0.4817,0.704921840688844,332.0,0.0332,0.18520580476597354,3.033180948764221e-18,1.3988854529618014e-18,38441.88633912423,1.007439643518038,0.8415126136871672,9.824740484574403e-20,356.3760275975176,7.180795319917242e-19,8.179685589649515e-19,0.8473410867809268,0.7814039629384769,2.895793571290288e-26
3679,1.0444730250979433,0.033,0.94,0.94,0.4793,0.0372,0.2297,0.2538,307.0,5903.0,4957.0,0.4957,0.7209947942595252,340.0,0.034,0.18613829468025822,3.065617758005614e-18,1.3746699937568443e-18,37376.73021096471,0.9715727168495896,0.7571636922555177,1.050639362399712e-19,377.06947752047387,7.442971419946099e-19,8.415866860141886e-19,0.8178853596931998,0.6599714581936261,2.9267611611772886e-26
3680,1.0444730250979433,0.025,1.0,1.0,0.5541,0.0,0.2039,0.242,0.0,6553.0,4721.0,0.4721,0.6861987152914866,313.0,0.0313,0.17811087094345146,3.034428017039429e-18,1.572058570626977e-18,32714.388567441045,0.9994535689092952,0.8121629848107401,0.0,0.0,6.606168182288367e-19,8.017526281836154e-19,0.8348750398264322,0.7169285555843368,3.824019083062964e-26
3681,1.0444730250979433,0.025,1.0,0.98,0.5368,0.0,0.2162,0.247,123.0,6524.0,4938.0,0.4938,0.7138715019190254,299.0,0.0299,0.1732310333026098,3.0884352104155227e-18,1.5494785274974552e-18,31680.64330832628,0.9929070915999834,0.8105644998417465,0.0,0.0,7.15508628324092e-19,8.234480545939756e-19,0.808919487484243,0.6777653807382109,3.8920795336431534e-26
3682,1.0444730250979433,0.025,1.0,0.96,0.5308,0.0,0.2135,0.2557,250.0,6846.0,4850.0,0.485,0.7150007850431083,323.0,0.0323,0.18182413481603638,3.0675342926892902e-18,1.5242490936965298e-18,31377.146369637387,0.9976133900692866,0.8246165045506225,0.0,0.0,6.974090748492249e-19,8.458761241435353e-19,0.8084907073040887,0.5732896535346924,3.8657399705393886e-26
3683,1.0444730250979433,0.025,1.0,0.94,0.5186,0.0,0.2182,0.2632,308.0,6939.0,4973.0,0.4973,0.7204475098585921,321.0,0.0321,0.1807563478435227,3.0521850064536324e-18,1.4735216554658293e-18,30485.448792540406,0.983716469049829,0.7634857487756492,0.0,0.0,7.101785038824561e-19,8.684848471053475e-19,0.8485298481604104,0.7394524150129118,3.846396633624836e-26
